replication,mse,tpr,fdp,exact_support_recovery,lambda_used
1,5.0,0.0,0.0,False,0.10038405665982915
2,5.0,0.0,0.0,False,0.10038405665982915
3,5.0,0.0,0.0,False,0.10038405665982915
4,5.0,0.0,0.0,False,0.10038405665982915
5,5.0,0.0,0.0,False,0.10038405665982915
6,5.0,0.0,0.0,False,0.10038405665982915
7,5.0,0.0,0.0,False,0.10038405665982915
8,5.0,0.0,0.0,False,0.10038405665982915
9,5.0,0.0,0.0,False,0.10038405665982915
10,5.0,0.0,0.0,False,0.10038405665982915
11,5.0,0.0,0.0,False,0.10038405665982915
12,5.0,0.0,0.0,False,0.10038405665982915
13,5.0,0.0,0.0,False,0.10038405665982915
14,5.0,0.0,0.0,False,0.10038405665982915
15,5.0,0.0,0.0,False,0.10038405665982915
16,5.0,0.0,0.0,False,0.10038405665982915
17,5.0,0.0,0.0,False,0.10038405665982915
18,5.0,0.0,0.0,False,0.10038405665982915
19,5.0,0.0,0.0,False,0.10038405665982915
20,5.0,0.0,0.0,False,0.10038405665982915
21,5.0,0.0,0.0,False,0.10038405665982915
22,5.0,0.0,0.0,False,0.10038405665982915
23,5.0,0.0,0.0,False,0.10038405665982915
24,5.0,0.0,0.0,False,0.10038405665982915
25,5.0,0.0,0.0,False,0.10038405665982915
26,5.0,0.0,0.0,False,0.10038405665982915
27,5.0,0.0,0.0,False,0.10038405665982915
28,5.0,0.0,0.0,False,0.10038405665982915
29,5.0,0.0,0.0,False,0.10038405665982915
30,5.0,0.0,0.0,False,0.10038405665982915
31,5.0,0.0,0.0,False,0.10038405665982915
32,5.0,0.0,0.0,False,0.10038405665982915
33,5.0,0.0,0.0,False,0.10038405665982915
34,5.0,0.0,0.0,False,0.10038405665982915
35,5.0,0.0,0.0,False,0.10038405665982915
36,5.0,0.0,0.0,False,0.10038405665982915
37,5.0,0.0,0.0,False,0.10038405665982915
38,5.0,0.0,0.0,False,0.10038405665982915
39,5.0,0.0,0.0,False,0.10038405665982915
40,5.0,0.0,0.0,False,0.10038405665982915
41,5.0,0.0,0.0,False,0.10038405665982915
42,5.0,0.0,0.0,False,0.10038405665982915
43,5.0,0.0,0.0,False,0.10038405665982915
44,5.0,0.0,0.0,False,0.10038405665982915
45,5.0,0.0,0.0,False,0.10038405665982915
46,5.0,0.0,0.0,False,0.10038405665982915
47,5.0,0.0,0.0,False,0.10038405665982915
48,5.0,0.0,0.0,False,0.10038405665982915
49,5.0,0.0,0.0,False,0.10038405665982915
50,5.0,0.0,0.0,False,0.10038405665982915
51,5.0,0.0,0.0,False,0.10038405665982915
52,5.0,0.0,0.0,False,0.10038405665982915
53,5.0,0.0,0.0,False,0.10038405665982915
